ID,ZONEID,TIMESTAMP,U10,V10,U100,V100
32291902,2,20131029 19:00,-1.228777946,1.16163506,-3.367985785,2.735155837
32292002,2,20131029 20:00,-1.38822079,1.139764095,-3.50586007,2.741444761
32292102,2,20131029 21:00,-2.054188371,1.399730338,-3.523261679,2.471649886
32292202,2,20131029 22:00,-2.499621325,2.225359266,-3.223864768,2.978537227
32292302,2,20131029 23:00,-1.881654431,2.219891524,-2.331474574,2.826974139
32300002,2,20131030 0:00,-1.781625026,1.934574845,-2.175752485,2.421338488
32300102,2,20131030 1:00,-1.72488653,1.984256125,-2.088765433,2.414155414
32300202,2,20131030 2:00,-1.269733149,2.147462608,-1.488980119,2.574941117
32300302,2,20131030 3:00,-0.930124106,2.939483039,-0.994461338,3.549899296
32300402,2,20131030 4:00,-1.023542933,3.57467517,-1.060896217,4.3498193
32300502,2,20131030 5:00,-1.321710541,3.988506783,-1.447341357,4.905220328
32300602,2,20131030 6:00,-1.556311203,4.486755542,-1.813668893,5.63432336
32300702,2,20131030 7:00,-1.510655386,5.126074734,-1.81273319,6.636895705
32300802,2,20131030 8:00,-1.42707012,5.144458912,-1.785597817,6.90145722
32300902,2,20131030 9:00,-1.237071679,4.367070787,-1.692963268,6.344720024
32301002,2,20131030 10:00,-0.907998594,3.73975759,-1.458101936,6.27791156
32301102,2,20131030 11:00,-0.755929602,3.427976928,-1.43003086,6.285037796
32301202,2,20131030 12:00,-0.714839366,3.3814537,-1.511436979,6.44226038
32301302,2,20131030 13:00,-0.775596723,3.423099493,-1.718227236,6.611063099
32301402,2,20131030 14:00,-0.872176337,3.282029061,-2.055080143,6.452949735
32301502,2,20131030 15:00,-1.037942075,2.785656238,-2.634747853,5.726073651
32301602,2,20131030 16:00,-1.609342191,1.845061629,-3.995259315,3.956985534
32301702,2,20131030 17:00,-2.064495572,1.030154772,-4.725575131,2.273857641
32301802,2,20131030 18:00,-1.890301068,0.648964456,-4.58007339,1.468592959
32301902,2,20131030 19:00,-1.719267352,0.965622554,-4.362990405,1.98123657
32302002,2,20131030 20:00,-1.692576259,1.086808058,-4.306380403,2.376297285
32302102,2,20131030 21:00,-2.388651877,1.146462841,-4.128129073,1.826686324
32302202,2,20131030 22:00,-2.734933693,1.065047193,-3.55501128,1.367489484
32302302,2,20131030 23:00,-2.566358367,0.92135045,-3.208333497,1.135441421
32310002,2,20131031 0:00,-2.340537669,0.399840077,-2.851830837,0.462457497
32310102,2,20131031 1:00,-1.150355797,-1.161329985,-1.285327067,-1.482862259
32310202,2,20131031 2:00,-0.188520953,-0.868813022,-0.05493235,-1.094889519
32310302,2,20131031 3:00,0.452978547,-0.412046302,0.682506171,-0.513697153
32310402,2,20131031 4:00,0.459609033,0.490057387,0.70495863,0.456490279
32310502,2,20131031 5:00,-0.000795324,1.901419986,0.148636606,2.110613845
32310602,2,20131031 6:00,-1.879294828,4.141651202,-2.388990131,5.134143171
32310702,2,20131031 7:00,-2.991144413,4.197953309,-3.905778429,5.411704696
32310802,2,20131031 8:00,-2.801761163,3.316592502,-3.758091147,4.349507919
32310902,2,20131031 9:00,-2.112605047,2.388666042,-3.450741939,3.704931337
32311002,2,20131031 10:00,-1.36004491,1.475132602,-3.420805328,2.947387726
32311102,2,20131031 11:00,-1.007800353,1.561914046,-3.510615162,2.345237676
32311202,2,20131031 12:00,-0.920360821,1.804902088,-3.226716299,2.642223397
32311302,2,20131031 13:00,-1.407287121,1.555987508,-3.756095373,2.28849858
32311402,2,20131031 14:00,-1.848628831,0.90703164,-4.0350048,0.815837889
32311502,2,20131031 15:00,-1.85235848,-0.618205146,-4.091884361,-0.759566571
32311602,2,20131031 16:00,-1.327721292,-1.646882745,-3.735638689,-1.986869007
32311702,2,20131031 17:00,-0.716473383,-2.274249083,-3.248669814,-3.056733229
32311802,2,20131031 18:00,-0.378318608,-2.465591583,-2.751223126,-4.376556174
32311902,2,20131031 19:00,0.002105514,-2.371613629,-1.838156486,-5.226109131
32312002,2,20131031 20:00,0.287630808,-2.457125101,-1.010409188,-5.928447135
32312102,2,20131031 21:00,0.456708195,-3.443470288,-0.138754861,-6.989621586
32312202,2,20131031 22:00,0.732702166,-3.747840327,1.130557451,-6.462612501
32312302,2,20131031 23:00,1.005795299,-3.951459226,1.505264034,-5.394792931
33010002,2,20131101 0:00,1.777832488,-4.169894469,2.49866058,-5.385591996
33010102,2,20131101 1:00,3.361681966,-2.773290704,4.388661103,-3.474908027
33010202,2,20131101 2:00,3.622606507,-1.759164256,4.633667658,-2.181622916
33010302,2,20131101 3:00,3.7111262,-0.790241118,4.694056598,-0.960013848
33010402,2,20131101 4:00,3.429346234,-0.150024663,4.311018181,-0.156618905
33010502,2,20131101 5:00,3.017799179,0.304465145,3.776144716,0.409933464
33010602,2,20131101 6:00,2.621546101,1.277810346,3.320064438,1.55737341
33010702,2,20131101 7:00,1.246478406,2.139129951,1.680936077,2.57454994
33010802,2,20131101 8:00,-1.5055108,2.807844145,-2.081582429,3.720120076
33010902,2,20131101 9:00,-1.964330153,1.991727851,-4.118127526,3.639718255
33011002,2,20131101 10:00,-1.152358935,1.863979364,-3.357226887,3.417834159
33011102,2,20131101 11:00,-0.59436045,2.372516609,-2.505455272,3.108069002
33011202,2,20131101 12:00,-0.05119249,2.345984231,-1.819321891,3.089994174
33011302,2,20131101 13:00,0.257467802,2.487981588,-1.172297538,3.728222585
33011402,2,20131101 14:00,0.362208381,2.585266974,-0.906011071,3.627876126
33011502,2,20131101 15:00,0.293617206,2.098840043,-0.977327533,2.66741716
33011602,2,20131101 16:00,0.238929646,1.9460332,-0.941669302,2.453635573
33011702,2,20131101 17:00,0.051694274,1.525937214,-1.031390012,2.009867381
33011802,2,20131101 18:00,-0.150371622,1.155466603,-1.146991696,1.55488033
33011902,2,20131101 19:00,-0.250014209,-0.478731347,-1.275246301,-0.062505145
33012002,2,20131101 20:00,0.004885431,-2.506984244,-1.55648622,-2.060708549
33012102,2,20131101 21:00,0.180534456,-1.784222613,-1.571439672,-3.367705598
33012202,2,20131101 22:00,-0.231939507,-1.933098734,-1.107307536,-3.438758371
33012302,2,20131101 23:00,-0.80754924,-2.108998573,-0.99343125,-2.7955438
33020002,2,20131102 0:00,-0.416394156,-2.924623527,-0.394142916,-3.727955619
33020102,2,20131102 1:00,3.964979276,-2.776953673,5.152081503,-3.600113287
33020202,2,20131102 2:00,4.851920215,-1.129484341,6.245952787,-1.436631268
33020302,2,20131102 3:00,4.788042086,0.504128235,6.161941631,0.563967909
33020402,2,20131102 4:00,3.296786465,2.236717641,4.345344237,2.663415834
33020502,2,20131102 5:00,0.944784533,3.842121821,1.445233099,4.740482911
33020602,2,20131102 6:00,-0.503272928,5.845907741,-0.376543065,7.607096586
33020702,2,20131102 7:00,-0.058883349,5.699916917,0.236853458,7.61828701
33020802,2,20131102 8:00,0.292216588,5.52027397,0.761060054,7.663670398
33020902,2,20131102 9:00,0.4530608,5.144656901,1.04013821,7.745733509
33021002,2,20131102 10:00,0.858847768,5.320340774,1.672523555,8.709975064
33021102,2,20131102 11:00,1.531176574,6.100773077,2.573629516,9.668621407
33021202,2,20131102 12:00,0.780263882,5.371808726,1.553411848,9.002791165
33021302,2,20131102 13:00,-0.379652663,4.667588582,-0.624548601,8.09263666
33021402,2,20131102 14:00,0.466847446,4.135588121,0.810546078,6.627312775
33021502,2,20131102 15:00,-0.355296253,3.308636708,-0.287353139,5.930398021
33021602,2,20131102 16:00,-0.421931713,4.77596821,-0.641235748,7.29935992
33021702,2,20131102 17:00,-0.219268006,6.423437543,-0.344895027,9.4653287
33021802,2,20131102 18:00,-0.479835629,6.071080028,-0.709135176,8.926323266
33021902,2,20131102 19:00,-0.914115001,6.023076266,-1.316777509,8.731112532
33022002,2,20131102 20:00,-1.251428291,5.68358574,-1.848464551,8.326392189
33022102,2,20131102 21:00,-1.800596385,6.144322883,-2.509045422,8.658996464
33022202,2,20131102 22:00,-2.231199318,6.08790609,-3.030950343,8.394778114
33022302,2,20131102 23:00,-2.397558189,5.684575508,-3.16559836,7.630099125
33030002,2,20131103 0:00,-2.477061185,5.422781793,-3.188039696,7.120313132
33030102,2,20131103 1:00,-1.642395812,5.065335563,-2.043169256,6.49166489
33030202,2,20131103 2:00,-1.360658828,5.673116598,-1.637623859,7.275746633
33030302,2,20131103 3:00,-1.310205136,6.089667667,-1.559832359,7.855343045
33030402,2,20131103 4:00,-1.299042815,5.972479387,-1.574704263,7.702642959
33030502,2,20131103 5:00,-1.271360259,5.716795867,-1.546104447,7.367366685
33030602,2,20131103 6:00,-1.240998746,5.792435575,-1.531232542,7.526041991
33030702,2,20131103 7:00,-1.190545054,5.856889129,-1.518648623,7.727207756
33030802,2,20131103 8:00,-1.186526619,5.970348691,-1.57985223,8.11294145
33030902,2,20131103 9:00,-0.981139911,5.627839308,-1.410541317,8.302820687
33031002,2,20131103 10:00,-1.209297754,5.298114101,-2.094648925,8.588303455
33031102,2,20131103 11:00,-2.930527664,4.904468014,-4.928318733,8.015346178
33031202,2,20131103 12:00,-3.760557859,4.83735109,-6.004243826,7.738494284
33031302,2,20131103 13:00,-3.670366305,4.504429839,-5.954480146,7.259812712
33031402,2,20131103 14:00,-3.628395978,4.001585582,-6.058011481,6.581957115
33031502,2,20131103 15:00,-3.676617205,3.579175099,-6.28395003,5.962525898
33031602,2,20131103 16:00,-3.959693667,3.27714894,-6.600835996,5.3291525
33031702,2,20131103 17:00,-4.138290805,2.858467175,-6.841074454,4.630051674
33031802,2,20131103 18:00,-4.261076336,2.51702314,-7.03326522,4.055102656
33031902,2,20131103 19:00,-4.313762492,2.150543427,-7.321551369,3.529947145
33032002,2,20131103 20:00,-4.388326797,1.796315216,-7.520606091,2.933752898
33032102,2,20131103 21:00,-4.804904619,1.65036254,-7.332419299,2.38004911
33032202,2,20131103 22:00,-5.40811645,1.439423635,-7.363307101,1.872819261
33032302,2,20131103 23:00,-5.222375428,0.995173518,-6.867386285,1.245421083
33040002,2,20131104 0:00,-4.941977922,0.643608677,-6.369177483,0.789312567
33040102,2,20131104 1:00,-4.74682169,0.640616699,-6.057324282,0.779553732
33040202,2,20131104 2:00,-4.134166666,0.55390435,-5.183609073,0.691133342
33040302,2,20131104 3:00,-3.670715061,0.823245502,-4.549995342,1.012271285
33040402,2,20131104 4:00,-3.651926482,1.366287646,-4.520947148,1.665599721
33040502,2,20131104 5:00,-3.886231109,1.720403441,-4.862263427,2.084982541
33040602,2,20131104 6:00,-4.01775116,1.84490106,-5.099187759,2.232963888
33040702,2,20131104 7:00,-4.001541406,2.145245511,-5.188147853,2.611206666
33040802,2,20131104 8:00,-3.483934485,2.792439359,-4.689789775,3.561725856
33040902,2,20131104 9:00,-2.004057617,2.912577139,-3.403953314,4.483999643
33041002,2,20131104 10:00,-0.960370495,2.286213632,-2.829343727,4.528209838
33041102,2,20131104 11:00,-0.945265951,1.997010992,-3.605021282,4.269088974
33041202,2,20131104 12:00,-1.858906637,1.600750088,-5.218557681,3.115325694
33041302,2,20131104 13:00,-2.426616434,0.853279947,-6.165801132,1.34814596
33041402,2,20131104 14:00,-2.657237026,0.16539427,-6.388201367,-0.109562409
33041502,2,20131104 15:00,-2.633290798,-0.638753775,-6.391832391,-1.741041406
33041602,2,20131104 16:00,-2.325305471,-1.386708342,-5.888481655,-3.335678573
33041702,2,20131104 17:00,-1.952481126,-1.907951292,-5.135044124,-4.504178584
33041802,2,20131104 18:00,-1.889115724,-2.266911353,-4.894488767,-5.274172812
33041902,2,20131104 19:00,-1.869958742,-2.651061594,-4.733362066,-5.965571137
33042002,2,20131104 20:00,-1.668442026,-3.05119791,-4.207771307,-6.668636041
33042102,2,20131104 21:00,-1.690546236,-3.86019022,-3.351757341,-6.841178607
33042202,2,20131104 22:00,-1.820224269,-4.217212575,-2.60966676,-6.168201197
33042302,2,20131104 23:00,-2.207047946,-4.768005543,-2.850675995,-6.453111341
33050002,2,20131105 0:00,-2.27372898,-4.999077,-2.87019275,-6.609075084
33050102,2,20131105 1:00,-1.834302222,-4.031742075,-2.241594243,-5.18756174
33050202,2,20131105 2:00,-1.601649676,-3.81761782,-1.928310297,-4.857496748
33050302,2,20131105 3:00,-1.171532855,-3.608716108,-1.375791337,-4.545615636
33050402,2,20131105 4:00,-0.462984574,-3.321476254,-0.458723784,-4.135100746
33050502,2,20131105 5:00,0.138290727,-2.937619358,0.326457799,-3.603359982
33050602,2,20131105 6:00,0.186119445,-2.584227295,0.407955441,-3.131681128
33050702,2,20131105 7:00,-0.483140962,-2.347036809,-0.436377657,-2.878208847
33050802,2,20131105 8:00,-1.620781163,-1.942289742,-2.026896154,-2.568531843
33050902,2,20131105 9:00,-2.543875404,-0.943913643,-4.552008578,-2.224691183
33051002,2,20131105 10:00,-2.668571702,-0.932162921,-5.98040811,-2.654492008
33051102,2,20131105 11:00,-2.146213784,-1.576711746,-5.407295659,-3.822668608
33051202,2,20131105 12:00,-1.512483282,-2.135088614,-4.507316322,-4.912048391
33051302,2,20131105 13:00,-0.994566602,-2.521556781,-3.621796245,-5.928692649
33051402,2,20131105 14:00,-0.870895205,-2.939360205,-3.208173804,-6.841743889
33051502,2,20131105 15:00,-0.936488874,-3.278390276,-3.063581213,-7.469363298
33051602,2,20131105 16:00,-0.797102327,-3.562148435,-2.565394014,-7.946001392
33051702,2,20131105 17:00,-0.467767446,-4.151425348,-1.538786621,-8.806705095
33051802,2,20131105 18:00,-0.085137708,-4.620148564,-0.536277992,-9.372058488
33051902,2,20131105 19:00,0.010519726,-4.872136255,-0.129666101,-9.627734876
33052002,2,20131105 20:00,0.091828545,-5.053184405,0.091166219,-9.781471324
33052102,2,20131105 21:00,0.143073599,-5.634627504,0.294910324,-9.687796786
33052202,2,20131105 22:00,0.019743836,-6.028494274,0.17354018,-9.434875531
33052302,2,20131105 23:00,0.457034964,-6.6804417,0.76724612,-9.331282512
33060002,2,20131106 0:00,1.020047292,-7.305405989,1.530081576,-9.939615987
33060102,2,20131106 1:00,2.357076228,-6.442951678,3.251962082,-8.549608544
33060202,2,20131106 2:00,2.555034644,-5.769094312,3.475019252,-7.546807463
33060302,2,20131106 3:00,2.400826337,-5.05468535,3.255670871,-6.532345903
33060402,2,20131106 4:00,2.458004698,-4.416873846,3.309713226,-5.656582657
33060502,2,20131106 5:00,2.82619869,-3.802091642,3.745760853,-4.845872603
33060602,2,20131106 6:00,3.269764157,-3.490695445,4.338637274,-4.485011504
33060702,2,20131106 7:00,3.515804378,-3.302956579,4.769386631,-4.353063993
33060802,2,20131106 8:00,2.414254589,-2.515955257,4.147899551,-4.027798036
33060902,2,20131106 9:00,1.367717314,-1.798041836,3.410380357,-4.209456004
33061002,2,20131106 10:00,2.249650216,2.574020855,3.660988532,5.066760857
33061102,2,20131106 11:00,1.216974362,4.672190412,1.925805083,8.104622151
33061202,2,20131106 12:00,1.017283268,4.945037562,1.721291859,7.922350473
33061302,2,20131106 13:00,1.161528678,4.44089613,1.975078995,7.097525104
33061402,2,20131106 14:00,1.433559063,4.084943242,2.413775757,6.86431555
33061502,2,20131106 15:00,1.178855455,4.10997509,1.908320792,6.96803243
33061602,2,20131106 16:00,1.002122339,4.08193942,1.52631552,6.957599371
33061702,2,20131106 17:00,0.938879606,3.849143227,1.240208936,6.913412298
33061802,2,20131106 18:00,1.046305618,4.080437509,1.321802295,7.15766862
33061902,2,20131106 19:00,-0.374056851,2.747741885,-0.908239578,5.400618744
33062002,2,20131106 20:00,-2.426413477,2.845366095,-4.445364678,4.87405612
33062102,2,20131106 21:00,-0.643488219,3.709465511,-1.341108243,5.884835423
33062202,2,20131106 22:00,0.198593098,4.297213318,0.133400318,5.790937892
33062302,2,20131106 23:00,0.439002116,4.838902524,0.539777633,6.337752925
33070002,2,20131107 0:00,0.164805885,5.878224881,0.307713403,7.737010249
33070102,2,20131107 1:00,0.964212896,6.154893412,1.378168114,8.324222427
33070202,2,20131107 2:00,0.502695107,5.8758839,0.70742977,7.823597047
33070302,2,20131107 3:00,1.052225302,6.666999479,1.470500765,8.974467246
33070402,2,20131107 4:00,0.331924767,6.736625723,0.547174249,9.398704643
33070502,2,20131107 5:00,-0.478577536,5.562565804,-0.664824467,7.599483541
33070602,2,20131107 6:00,-1.306156873,5.103436227,-1.786082472,7.168301782
33070702,2,20131107 7:00,-2.941611278,3.785582979,-4.08909229,5.506705312
33070802,2,20131107 8:00,-3.13909185,3.560054494,-4.850571343,5.153174148
33070902,2,20131107 9:00,-0.711963667,3.678116385,-1.640685078,5.799631133
33071002,2,20131107 10:00,-1.071019252,3.041389433,-1.8009406,5.180951597
33071102,2,20131107 11:00,-2.196352001,2.368840283,-3.619999968,3.76114519
33071202,2,20131107 12:00,-0.333641684,3.229582106,-1.200247717,4.983984234
33071302,2,20131107 13:00,0.545168755,3.461669585,0.441044764,5.460619999
33071402,2,20131107 14:00,1.082876388,3.535332132,1.460418464,5.711879648
33071502,2,20131107 15:00,1.02069847,4.079224093,1.527810687,7.060348516
33071602,2,20131107 16:00,1.510240109,4.83804924,2.214999101,8.306545869
33071702,2,20131107 17:00,1.711223663,5.086281935,2.478200223,8.440382667
33071802,2,20131107 18:00,1.416973232,4.752782319,2.112584148,8.383565158
33071902,2,20131107 19:00,1.540453323,4.899098338,2.248960536,8.299601507
33072002,2,20131107 20:00,1.857911005,5.484866952,2.770056305,9.1480763
33072102,2,20131107 21:00,1.382819164,5.514130156,2.037762861,9.307796629
33072202,2,20131107 22:00,1.33290168,5.948537371,1.839831372,8.658183116
33072302,2,20131107 23:00,1.464263479,6.357213149,1.962410927,8.785075551
33080002,2,20131108 0:00,1.539139705,6.518665308,2.082337245,8.810959083
33080102,2,20131108 1:00,2.1553795,5.975398829,2.854994976,7.913019543
33080202,2,20131108 2:00,2.186197007,6.070547991,2.925389155,7.991624749
33080302,2,20131108 3:00,1.967103796,6.343913045,2.616009697,8.360366244
33080402,2,20131108 4:00,1.664707012,6.55233502,2.190686885,8.677982402
33080502,2,20131108 5:00,1.01705785,6.510046504,1.469590214,8.69395907
33080602,2,20131108 6:00,1.020910038,6.38922217,1.570153326,8.464534119
33080702,2,20131108 7:00,0.651581483,6.458696162,1.069703954,8.829441214
33080802,2,20131108 8:00,0.608725888,6.344919915,0.960267626,8.794931611
33080902,2,20131108 9:00,0.792186357,5.770500897,1.188605046,8.422994782
33081002,2,20131108 10:00,0.932309707,5.038506811,1.444745209,8.306045573
33081102,2,20131108 11:00,0.838412617,4.973060297,1.228830291,8.233831035
33081202,2,20131108 12:00,0.454638355,4.691640288,0.569254582,7.950724479
33081302,2,20131108 13:00,0.321256334,3.977769852,0.220832975,7.14486135
33081402,2,20131108 14:00,0.489789573,3.149116299,0.427874677,6.198403544
33081502,2,20131108 15:00,-0.006179674,3.216073117,-0.267785443,5.760003776
33081602,2,20131108 16:00,-0.471331414,3.270444067,-0.905473886,5.605988698
33081702,2,20131108 17:00,-0.593638393,3.292595195,-1.065191771,5.664782836
33081802,2,20131108 18:00,-0.357210335,3.277492153,-0.700798375,5.528022559
33081902,2,20131108 19:00,0.038120492,3.048429355,-0.193841978,5.50054269
33082002,2,20131108 20:00,0.391077247,2.809297862,0.277030008,5.503738023
